,순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
1145,1195,307930,컴퍼니케이,"7,110",-40,-0.6,"69,204","494,693,440","7,120","7,240","7,090","110,987,100,000",0.01,"15,610,000",,,
1146,1196,054450,텔레칩스,"8,200",70,0.9,"1,160,799","9,953,685,850","8,600","8,900","8,200","110,748,470,200",0.01,"13,505,911",,,
1147,1197,264900,크라운제과,"8,840",-170,-1.9,"16,695","148,121,610","9,010","9,030","8,810","110,710,834,000",0.01,"12,523,850",,,
1148,1198,216400,바이오코아,"14,350",-850,-5.6,"8,621","124,831,950","15,000","15,250","14,000","110,657,370,250",0.01,"7,711,315",,,
1149,1199,246710,티앤알바이오팹,"13,200",450,3.5,"255,208","3,368,459,550","12,750","13,400","12,750","110,637,648,000",0.01,"8,381,640",,,
1150,1200,163560,동일고무벨트,"8,100",-50,-0.6,"51,897","420,968,660","8,250","8,290","8,050","110,565,000,000",0.01,"13,650,000",,,
1151,1201,239340,줌인터넷,"4,110",20,0.5,"338,617","1,407,512,590","4,135","4,255","4,065","110,484,452,820",0.01,"26,881,862",,,
1152,1202,050760,에스폴리텍,"6,760",60,0.9,"258,011","1,738,030,970","6,710","6,870","6,560","110,422,423,280",0.01,"16,334,678",,,
1153,1203,013520,화승알앤에이,"1,710",105,6.5,"559,017","927,938,965","1,610","1,710","1,610","110,399,669,100",0.01,"64,561,210",,,
1154,1204,010960,삼호개발,"4,395",80,1.8,"374,643","1,665,654,390","4,325","4,525","4,325","109,875,000,000",0.01,"25,000,000",,,
1155,1205,178780,유테크,"3,655",0,0.0,"181,793","670,306,195","3,660","3,750","3,645","109,544,717,725",0.01,"29,971,195",,,
1156,1206,000220,유유제약,"17,200","1,200",7.5,"2,077,270","35,275,045,600","16,600","18,000","15,650","109,539,696,400",0.01,"6,368,587",,,
1157,1207,046940,우원개발,"6,060",-20,-0.3,"115,962","707,641,640","6,070","6,210","6,060","109,530,561,000",0.01,"18,074,350",,,
1158,1208,043220,에이치엘비파워,"1,200",10,0.8,"839,392","1,004,968,890","1,225","1,225","1,180","109,338,452,400",0.01,"91,115,377",,,
1159,1209,024810,이화전기,152,2,1.3,"3,146,925","474,354,598",150,152,150,"109,183,428,864",0.01,"718,312,032",,,
1160,1211,013570,디와이,"4,145",125,3.1,"210,844","864,509,345","4,040","4,150","4,020","109,094,878,785",0.01,"26,319,633",,,
1161,1212,107590,미원홀딩스,"47,000",-550,-1.2,"1,701","80,398,200","47,550","47,900","46,900","109,040,000,000",0.01,"2,320,000",,,
1162,1213,038680,에스넷,"6,770",50,0.7,"496,649","3,452,827,930","7,000","7,120","6,760","108,829,205,550",0.01,"16,075,215",,,
1163,1214,102280,쌍방울,779,-27,-3.4,"3,129,150","2,452,418,958",800,802,775,"108,561,149,433",0.01,"139,359,627",,,
1164,1215,067390,아스트,"4,225",135,3.3,"461,298","1,940,587,675","4,115","4,300","4,060","108,496,529,700",0.01,"25,679,652",,,
1165,1216,079960,동양이엔피,"13,800",0,0.0,"48,662","665,563,900","13,800","13,850","13,500","108,468,000,000",0.01,"7,860,000",,,
1166,1217,011370,서한,"1,075",15,1.4,"17,293,982","20,617,671,550","1,145","1,295","1,075","108,461,979,875",0.01,"100,894,865",,,
1167,1218,285490,노바텍,"21,600","-1,300",-5.7,"312,387","6,767,342,200","22,700","22,700","21,100","108,352,900,800",0.01,"5,016,338",,,
1168,1219,003100,선광,"16,400",50,0.3,"9,489","155,310,150","16,400","16,500","16,200","108,240,000,000",0.01,"6,600,000",,,
1169,1220,087260,모바일어플라이언스,"3,600",100,2.9,"588,298","2,105,761,190","3,530","3,620","3,510","108,000,000,000",0.01,"30,000,000",,,
1170,1221,015710,코콤,"6,150",-60,-1.0,"141,242","877,830,900","6,300","6,300","6,150","107,812,575,000",0.01,"17,530,500",,,
1171,1222,198440,고려시멘트,"3,370",-105,-3.0,"789,477","2,688,634,355","3,500","3,500","3,360","107,772,465,200",0.01,"31,979,960",,,
1172,1223,067370,선바이오,"14,050",-350,-2.4,"30,664","452,625,900","14,900","15,300","13,850","107,771,087,000",0.01,"7,670,540",,,
1173,1224,038070,서린바이오,"13,450",-750,-5.3,"1,948,302","27,769,196,600","14,950","15,050","13,350","107,609,092,200",0.01,"8,000,676",,,
1174,1225,014530,극동유화,"3,085",15,0.5,"62,614","192,989,620","3,090","3,105","3,070","107,572,160,700",0.01,"34,869,420",,,
1175,1226,322510,제이엘케이,"7,160",380,5.6,"13,473,661","105,510,667,600","6,780","8,600","6,730","107,505,516,920",0.01,"15,014,737",,,
1176,1227,007720,대명소노시즌,"1,065",-5,-0.5,"229,114","243,279,650","1,070","1,075","1,055","107,352,479,250",0.01,"100,800,450",,,
1177,1228,026940,부국철강,"5,360",70,1.3,"591,496","3,210,168,660","5,380","5,560","5,300","107,200,000,000",0.01,"20,000,000",,,
1178,1229,108380,대양전기공업,"11,200",-300,-2.6,"18,750","211,689,700","11,650","11,650","11,100","107,154,129,600",0.01,"9,567,333",,,
1179,1230,214270,퓨쳐스트림네트웍스,"1,060",-10,-0.9,"682,942","727,518,420","1,075","1,080","1,055","106,928,788,960",0.01,"100,876,216",,,
1180,1231,334890,이지스밸류리츠,"4,455",-10,-0.2,"326,197","1,454,379,340","4,470","4,500","4,435","106,920,000,000",0.01,"24,000,000",,,
1181,1232,065710,서호전기,"20,750",-650,-3.0,"21,402","445,907,500","21,400","21,400","20,550","106,862,500,000",0.01,"5,150,000",,,
1182,1233,001260,남광토건,"10,850",50,0.5,"24,996","270,447,450","10,900","10,950","10,700","106,640,429,350",0.01,"9,828,611",,,
1183,1234,073640,테라사이언스,"1,825",-40,-2.1,"169,711","309,860,335","1,865","1,880","1,800","106,584,405,550",0.01,"58,402,414",,,
1184,1235,303030,지니틱스,"3,005",25,0.8,"2,847,929","8,435,183,680","2,980","3,020","2,885","106,381,832,040",0.01,"35,401,608",,,
1185,1236,058630,엠게임,"5,440",-60,-1.1,"24,814,865","153,159,225,850","5,740","6,640","5,430","106,318,690,880",0.01,"19,543,877",,,
1186,1237,065150,MP그룹,"1,315",0,0.0,0,0,0,0,0,"106,263,055,205",0.01,"80,808,407",,,
1187,1238,025950,동신건설,"12,650",-200,-1.6,"372,870","4,805,632,150","13,350","13,350","12,500","106,260,000,000",0.01,"8,400,000",,,
1188,1239,007680,대원,"9,160",-160,-1.7,"749,235","7,470,433,150","9,950","11,050","9,100","106,142,690,800",0.01,"11,587,630",,,
1189,1240,306620,네온테크,"2,860",60,2.1,"326,975","945,517,700","2,765","2,995","2,765","106,074,997,600",0.01,"37,089,160",,,
1190,1241,003480,한진중공업홀딩스,"3,590",-10,-0.3,"21,476","77,119,175","3,620","3,670","3,535","106,012,025,080",0.01,"29,529,812",,,
1191,1242,005430,한국공항,"33,450",50,0.2,"13,055","438,241,400","33,300","34,300","33,150","105,914,574,750",0.01,"3,166,355",,,
1192,1243,069920,아이에스이커머스,"4,100",50,1.2,"2,977","12,096,730","4,010","4,105","3,990","105,888,084,200",0.01,"25,826,362",,,
1193,1244,004270,남성,"2,920",30,1.0,"395,694","1,152,843,380","2,915","2,945","2,885","105,739,507,200",0.01,"36,212,160",,,
1194,1245,000230,일동홀딩스,"9,150",-100,-1.1,"15,868","145,747,680","9,260","9,300","9,120","105,594,660,000",0.01,"11,540,400",,,
1195,1246,170790,파이오링크,"15,400",0,0.0,"262,271","3,971,646,550","15,350","15,550","14,800","105,587,482,000",0.01,"6,856,330",,,
1196,1247,204620,글로벌텍스프리,"2,720",20,0.7,"99,370","272,916,840","2,705","2,780","2,705","105,523,322,080",0.01,"38,795,339",,,
1197,1248,026150,특수건설,"6,750",-80,-1.2,"329,040","2,244,397,390","6,860","6,950","6,720","105,473,650,500",0.01,"15,625,726",,,
1198,1249,180060,탑선,"13,000",50,0.4,468,"5,998,250","13,350","13,350","12,700","105,386,658,000",0.01,"8,106,666",,,
1199,1250,034590,인천도시가스,"24,050",-100,-0.4,"1,536","37,024,800","24,250","24,250","24,050","105,212,833,700",0.01,"4,374,754",,,
1200,1251,224110,에이텍티앤,"19,700",650,3.4,"1,332,820","26,007,075,400","19,400","20,100","18,850","105,198,000,000",0.01,"5,340,000",,,
1201,1252,020710,시공테크,"5,240",-20,-0.4,"138,228","734,220,750","5,350","5,470","5,180","105,051,362,800",0.01,"20,047,970",,,
1202,1253,006380,카프로,"2,625",-30,-1.1,"186,276","487,808,385","2,685","2,685","2,595","105,000,000,000",0.01,"40,000,000",,,
1203,1254,001140,국보,"2,350",-120,-4.9,"1,418,892","3,371,273,440","2,460","2,460","2,340","104,801,391,950",0.01,"44,596,337",,,
1204,1255,103590,일진전기,"2,825",35,1.2,"186,518","533,040,140","2,825","2,950","2,800","104,752,101,750",0.01,"37,080,390",,,
1205,1256,138360,에이씨티,"4,480",0,0.0,0,0,0,0,0,"104,661,688,320",0.01,"23,361,984",,,
1206,1257,033540,파라텍,"6,160",-10,-0.2,"143,020","874,749,580","6,230","6,230","6,020","104,619,530,400",0.01,"16,983,690",,,
1207,1258,130660,한전산업,"3,205",-15,-0.5,"50,506","162,060,315","3,260","3,260","3,195","104,483,000,000",0.01,"32,600,000",,,
1208,1259,049480,오픈베이스,"3,310",10,0.3,"681,859","2,257,020,015","3,305","3,350","3,290","104,008,087,730",0.01,"31,422,383",,,
1209,1260,065370,위세아이텍,"23,600",-50,-0.2,"133,165","3,160,642,600","24,000","24,300","23,150","103,925,219,600",0.01,"4,403,611",,,
1210,1261,047770,코데즈컴바인,"2,740",-215,-7.3,"3,508,966","9,741,916,975","2,910","2,940","2,705","103,688,729,480",0.01,"37,842,602",,,
1211,1262,115160,휴맥스,"4,335","1,000",30.0,"14,412,796","59,531,661,500","3,335","4,335","3,310","103,657,644,330",0.01,"23,911,798",,,
1212,1263,022220,정산애강,"2,000",50,2.6,"1,139,126","2,274,394,560","1,960","2,035","1,940","103,589,158,000",0.01,"51,794,579",,,
1213,1264,003680,한성기업,"16,650","-1,600",-8.8,"590,961","10,170,806,000","18,300","18,600","16,400","103,388,424,750",0.01,"6,209,515",,,
1214,1265,016740,두올,"3,810",315,9.0,"3,805,182","14,222,832,330","3,505","3,990","3,440","103,124,050,800",0.01,"27,066,680",,,
1215,1266,054920,한컴위드,"3,650",75,2.1,"1,870,800","7,055,698,780","3,640","3,895","3,610","102,992,345,650",0.01,"28,217,081",,,
1216,1267,072470,우리산업홀딩스,"5,450",40,0.7,"48,423","263,126,080","5,440","5,530","5,340","102,936,008,450",0.01,"18,887,341",,,
1217,1268,217480,에스디생명공학,"4,580",70,1.6,"85,165","384,601,845","4,615","4,615","4,465","102,661,002,280",0.01,"22,415,066",,,
1218,1269,014580,태경비케이,"3,720",-5,-0.1,"784,629","2,949,721,770","3,735","3,895","3,650","102,609,132,000",0.01,"27,583,100",,,
1219,1270,001750,한양증권,"8,050",-50,-0.6,"49,111","396,173,700","8,100","8,220","7,990","102,464,698,700",0.01,"12,728,534",,,
1220,1271,215100,로보로보,"5,750",-310,-5.1,"3,628,750","21,896,304,680","6,090","6,340","5,510","102,341,110,500",0.01,"17,798,454",,,
1221,1272,054210,이랜텍,"4,515",330,7.9,"15,127,611","76,870,053,215","5,090","5,440","4,435","102,295,984,770",0.01,"22,656,918",,,
1222,1273,095270,웨이브일렉트로,"9,290",30,0.3,"36,668","339,687,840","9,430","9,430","9,160","102,260,734,060",0.01,"11,007,614",,,
1223,1274,122350,삼기오토모티브,"2,790",50,1.8,"328,034","909,526,530","2,755","2,815","2,745","102,248,868,600",0.01,"36,648,340",,,
1224,1275,012160,영흥,"1,190",-25,-2.1,"1,462,784","1,786,451,225","1,220","1,275","1,180","102,133,545,710",0.01,"85,826,509",,,
1225,1276,051490,나라엠앤디,"7,170",380,5.6,"384,173","2,714,123,270","6,850","7,170","6,830","101,814,000,000",0.01,"14,200,000",,,
1226,1277,024060,흥구석유,"6,780",-100,-1.4,"238,653","1,640,515,510","6,980","7,000","6,780","101,700,000,000",0.01,"15,000,000",,,
1227,1278,289010,아이스크림에듀,"7,900",-20,-0.2,"77,511","615,598,000","8,030","8,030","7,870","101,625,892,300",0.01,"12,864,037",,,
1228,1279,140070,서플러스글로벌,"2,740",-70,-2.5,"259,201","717,290,720","2,755","2,835","2,700","101,347,120,000",0.01,"36,988,000",,,
1229,1280,025620,제이준코스메틱,"2,820",-60,-2.1,"520,560","1,474,474,925","2,910","2,930","2,805","101,026,666,380",0.01,"35,825,059",,,
1230,1281,114810,아이원스,"7,530",70,0.9,"77,652","581,520,180","7,520","7,600","7,410","101,021,870,070",0.01,"13,415,919",,,
1231,1282,044960,이글벳,"7,990",-180,-2.2,"618,064","4,971,969,160","8,230","8,240","7,920","101,008,645,170",0.01,"12,641,883",,,
1232,1283,001290,상상인증권,"1,050",-10,-0.9,"45,867","48,355,295","1,060","1,080","1,045","100,913,858,850",0.01,"96,108,437",,,
1233,1284,299910,베스파,"12,500",-250,-2.0,"25,795","323,023,100","12,600","12,900","12,250","100,896,100,000",0.01,"8,071,688",,,
1234,1285,004720,우리들제약,"7,340",-290,-3.8,"1,002,086","7,588,083,550","7,660","7,850","7,330","100,603,684,160",0.01,"13,706,224",,,
1235,1286,134790,시디즈,"50,300",0,0.0,"2,312","116,169,400","51,100","51,100","49,900","100,600,000,000",0.01,"2,000,000",,,
1236,1287,069540,라이트론,"5,420",0,0.0,0,0,0,0,0,"100,561,449,660",0.01,"18,553,773",,,
1237,1288,003650,미창석유,"57,700",-400,-0.7,458,"26,340,800","58,000","58,000","57,400","100,379,074,400",0.01,"1,739,672",,,
1238,1289,053590,한국테크놀로지,"1,000",-5,-0.5,"577,694","575,629,682","1,005","1,010",993,"100,281,799,000",0.01,"100,281,799",,,
1239,1291,033340,좋은사람들,"2,005",5,0.2,"833,903","1,668,289,800","2,010","2,020","1,990","100,065,989,120",0.01,"49,908,224",,,
1240,1292,006980,우성사료,"3,235",-100,-3.0,"907,819","2,957,308,585","3,330","3,350","3,205","99,961,500,000",0.01,"30,900,000",,,
1241,1293,043090,큐브앤컴퍼니,"3,175",-65,-2.0,"372,442","1,179,458,215","3,240","3,245","3,110","99,895,409,175",0.01,"31,463,121",,,
1242,1294,094940,푸른기술,"15,150",150,1.0,"324,887","4,980,703,800","15,000","15,600","14,950","99,599,160,300",0.01,"6,574,202",,,
1243,1295,229000,젠큐릭스,"15,850",-100,-0.6,"81,130","1,286,734,700","16,000","16,250","15,650","99,486,107,100",0.01,"6,276,726",,,
1244,1296,006220,제주은행,"3,095",5,0.2,"17,802","55,092,565","3,090","3,145","3,085","99,438,555,530",0.01,"32,128,774",,,
1245,1297,069510,에스텍,"9,100",-30,-0.3,"7,788","70,901,230","9,130","9,180","9,080","99,281,000,000",0.01,"10,910,000",,,
1246,1298,195500,마니커에프앤지,"9,210",-210,-2.2,"349,673","3,242,519,890","9,440","9,480","9,190","99,173,280,000",0.01,"10,768,000",,,
1247,1299,000860,강남제비스코,"15,250",150,1.0,"9,817","148,881,150","15,300","15,300","15,100","99,125,000,000",0.01,"6,500,000",,,
1248,1300,267290,경동도시가스,"16,800",50,0.3,"9,567","159,704,050","16,750","16,900","16,600","99,042,820,800",0.01,"5,895,406",,,
1249,1301,119850,지엔씨에너지,"6,070",-10,-0.2,"356,241","2,147,679,410","6,190","6,190","5,940","98,915,675,960",0.01,"16,295,828",,,
1250,1302,013310,아진산업,"2,700",50,1.9,"1,062,898","2,836,461,575","2,650","2,700","2,620","98,840,039,400",0.01,"36,607,422",,,
1251,1303,039830,오로라,"9,150",250,2.8,"41,494","377,259,170","8,900","9,180","8,900","98,480,443,500",0.01,"10,762,890",,,
1252,1304,016600,큐캐피탈,585,-1,-0.2,"879,753","516,775,324",586,600,581,"98,222,624,955",0.01,"167,901,923",,,
1253,1305,005710,대원산업,"4,900",5,0.1,"21,766","106,616,280","4,970","4,970","4,845","98,184,240,000",0.01,"20,037,600",,,
1254,1306,194480,데브시스터즈,"8,760",30,0.3,"7,449","64,942,990","8,620","8,790","8,620","98,150,281,200",0.01,"11,204,370",,,
1255,1307,200880,서연이화,"3,630",-75,-2.0,"208,122","754,557,945","3,680","3,710","3,595","98,113,226,310",0.01,"27,028,437",,,
1256,1308,005870,휴니드,"6,950",-40,-0.6,"178,641","1,245,426,910","7,010","7,030","6,920","98,106,304,250",0.01,"14,116,015",,,
1257,1309,257370,명성티엔에스,"15,400",200,1.3,"147,772","2,256,194,900","15,200","15,450","15,100","98,098,000,000",0.01,"6,370,000",,,
1258,1310,001470,삼부토건,713,-5,-0.7,"690,735","492,340,964",718,722,708,"98,070,560,384",0.01,"137,546,368",,,
1259,1311,084730,팅크웨어,"9,400",-60,-0.6,"6,122,784","66,759,245,240","10,000","11,900","9,400","98,001,410,800",0.01,"10,425,682",,,
1260,1312,170920,엘티씨,"13,000","-1,400",-9.7,"2,998,816","44,098,538,400","16,350","16,550","13,000","97,759,259,000",0.01,"7,519,943",,,
1261,1313,066980,브레인콘텐츠,617,-4,-0.6,"554,215","343,625,810",626,627,615,"97,744,079,377",0.01,"158,418,281",,,
1262,1314,066590,우수AMS,"3,905",10,0.3,"320,182","1,251,624,765","3,920","3,975","3,885","97,602,753,215",0.01,"24,994,303",,,
1263,1315,043200,파루,"2,525",-40,-1.6,"1,160,910","2,938,613,560","2,600","2,600","2,505","97,481,192,825",0.01,"38,606,413",,,
1264,1316,015540,쎌마테라퓨틱스,"9,570",110,1.2,"682,097","6,413,417,230","9,460","9,620","9,060","97,387,908,750",0.01,"10,176,375",,,
1265,1317,092220,KEC,834,-1,-0.1,"482,453","403,434,997",838,845,827,"97,333,587,960",0.01,"116,706,940",,,
1266,1318,038870,에코바이오,"8,380",-170,-2.0,"344,146","2,911,524,890","8,570","8,710","8,350","97,300,129,720",0.01,"11,610,994",,,
1267,1319,114450,KPX생명과학,"6,480",-60,-0.9,"146,663","951,759,920","6,640","6,660","6,380","97,200,000,000",0.01,"15,000,000",,,
1268,1321,036260,이매진아시아,"2,220",0,0.0,0,0,0,0,0,"97,187,539,620",0.01,"43,778,171",,,
1269,1322,013990,아가방컴퍼니,"2,955",-20,-0.7,"128,119","379,701,350","2,975","3,010","2,940","97,182,668,880",0.01,"32,887,536",,,
1270,1323,252500,세화피앤씨,"4,675",-170,-3.5,"426,374","2,002,246,250","4,845","4,875","4,640","96,974,436,625",0.01,"20,743,195",,,
1271,1324,011330,유니켐,"1,400",-10,-0.7,"202,798","285,575,115","1,425","1,425","1,390","96,194,480,200",0.01,"68,710,343",,,
1272,1325,225330,씨엠에스에듀,"5,150",40,0.8,"64,419","328,488,010","5,100","5,170","5,040","95,968,334,200",0.01,"18,634,628",,,
1273,1326,111870,삼본전자,"1,355",5,0.4,"484,119","659,051,290","1,345","1,380","1,345","95,602,839,355",0.01,"70,555,601",,,
1274,1327,225190,삼양옵틱스,"9,470",0,0.0,"16,720","158,169,220","9,420","9,550","9,420","95,552,300,000",0.01,"10,090,000",,,
1275,1328,305090,마이크로디지탈,"13,150",-550,-4.0,"121,482","1,610,212,000","13,550","13,700","13,100","95,490,040,000",0.01,"7,261,600",,,
1276,1329,088290,이원컴포텍,"5,600",-60,-1.1,"162,544","916,831,360","5,660","5,840","5,450","95,468,049,600",0.01,"17,047,866",,,
1277,1330,057540,옴니시스템,"2,250",-25,-1.1,"2,237,270","5,153,780,375","2,335","2,355","2,245","95,422,763,250",0.01,"42,410,117",,,
1278,1331,016790,현대사료,"15,500",-850,-5.2,"190,450","2,983,741,850","16,100","16,150","15,350","95,332,533,000",0.01,"6,150,486",,,
1279,1332,145210,세화아이엠씨,"1,175",75,6.8,"4,473,070","5,342,713,500","1,125","1,290","1,100","95,286,312,450",0.01,"81,094,734",,,
1280,1333,060900,케이알피앤이,704,-16,-2.2,"4,510,525","3,159,561,676",730,740,655,"95,151,936,704",0.01,"135,159,001",,,
1281,1334,198080,엔피디,"4,415",30,0.7,"199,765","882,011,075","4,350","4,460","4,335","95,077,841,775",0.01,"21,535,185",,,
1282,1335,193250,와이제이엠게임즈,"1,755",85,5.1,"22,051,862","43,942,443,560","1,995","2,170","1,755","95,028,397,425",0.01,"54,147,235",,,
1283,1336,065560,녹원씨엔아이,"5,500",0,0.0,0,0,0,0,0,"94,933,437,500",0.01,"17,260,625",,,
1284,1337,035610,솔본,"3,470",-30,-0.9,"53,330","184,988,230","3,515","3,520","3,430","94,890,609,590",0.01,"27,345,997",,,
1285,1338,056360,코위버,"9,680",-20,-0.2,"134,119","1,302,275,840","9,740","9,780","9,650","94,833,024,000",0.01,"9,796,800",,,
1286,1339,156100,엘앤케이바이오,"7,600",630,9.0,"168,612","1,204,104,780","7,160","7,600","6,800","94,744,761,600",0.01,"12,466,416",,,
1287,1340,263770,유에스티,"3,990",-20,-0.5,"462,000","1,898,317,145","4,030","4,245","3,985","94,563,686,280",0.01,"23,700,172",,,
1288,1341,013870,지엠비코리아,"4,955",-55,-1.1,"129,290","646,579,010","5,010","5,090","4,950","94,503,147,400",0.01,"19,072,280",,,
